id,text,mark 
9072,фабрика окомкования сгока стала сбытием года металлургической отрасли ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9073,новости со второго дня международной выставки металл экспо 2 16 ждем вас на вднх павильон 75 ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9074,ищите каски ХЭШТЕГ на выставке металл экспо вднх пав 75 ССЫЛКА,0
9075,ХЭШТЕГ на металл экспо 2 16 ССЫЛКА,1
9076,наш коллега сергея мазура рубрике ХЭШТЕГ себе профессии металлургии ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,-1
9077,завтра на вднх ищите стенд ХЭШТЕГ вднх павильон 75 1c21 адрес москва ул большая марьинская 9 стр 1 ХЭШТЕГ ССЫЛКА,-1
9078,ровно 82 года назад 7 го ноября 1934 года на первой доменной печи завода был получен первый новолипецкий чугун ХЭШТЕГ ССЫЛКА,-1
9079,новый корпоративный фильм группы ХЭШТЕГ ССЫЛКА,-1
9080,завораживающая красота сталелитейного производства nlmk la louvi re рубрике ХЭШТЕГ без купюр комментариев ССЫЛКА,0
9081,на ХЭШТЕГ успешно завершен проект по замене оборудования для термообработки холоднокатаного проката подробнее ССЫЛКА ССЫЛКА,-1
9082,наш коллега алексей дагман рубрике ХЭШТЕГ себе профессии металлургии ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,0
9083,ХЭШТЕГ уведомляет дате публикации консолидированных финансовых результатов за 3 квартал 9 месяцев 2 16 года ССЫЛКА,0
9084,завораживающая красота сталелитейного производства ХЭШТЕГ рубрике ХЭШТЕГ без купюр комментариев ССЫЛКА,0
9085,наш коллега джозеф газаркевич рубрике ХЭШТЕГ себе профессии металлургии ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,0
9086,ХЭШТЕГ завершил горячие испытания дробильно сортировочного комплекса по переработке сталеплавильных шлаков подробнее ССЫЛКА,-1
9087,группа ХЭШТЕГ стала лауреатом каннского фестиваля корпоративных фильмов ССЫЛКА ССЫЛКА,-1
9088,наш коллега павел лизогуб рубрике ХЭШТЕГ себе профессии металлургии ССЫЛКА ХЭШТЕГ ХЭШТЕГ,0
9089,завораживающая красота сталелитейного производства ХЭШТЕГ изнутри рубрике ХЭШТЕГ без купюр комментариев ССЫЛКА,0
9090,холодные пусконаладочные работы на фабрике окомкования концентрата сгока переходят горячую фазу видео ССЫЛКА ХЭШТЕГ,1
9091,ХЭШТЕГ провел первый координационный совет компанией ХЭШТЕГ подробнее на сайте ССЫЛКА,0
9092,ПОЛЬЗОВАТЕЛЬ thnx ПОЛЬЗОВАТЕЛЬ for your contribution to our new image library you can see the world of steel here ССЫЛКА ХЭШТЕГ,1
9093,наш коллега джейсонд джонс рубрике ХЭШТЕГ себе профессии металлургии ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,1
9094,группа ХЭШТЕГ выплатит 55 чистой прибыли за 2 квартал виде дивидендов ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9095,группа ХЭШТЕГ объявляет начале работы своего коммерческого офиса лиме столице ХЭШТЕГ на нашем сайте ССЫЛКА,0
9096,липецкие ХЭШТЕГ убедились эффективности новых природоохранных комплексов ХЭШТЕГ подробнее ССЫЛКА ССЫЛКА,0
9097,тридцати двум работникам ХЭШТЕГ вручили ключи от квартир новом доме микрорайона елецкий ССЫЛКА ССЫЛКА,-1
9098,на ХЭШТЕГ 2 16 году трудоустроено более 23 выпускников базовых учебных заведений комбината ССЫЛКА ССЫЛКА,-1
9099,ХЭШТЕГ содействует профессиональному росту работников подробнее на сайте ССЫЛКА ССЫЛКА,0
9100,жюри каннского фестиваля корпоративного кино пристально изучает ролик сплав to be continued ХЭШТЕГ ХЭШТЕГ ССЫЛКА,0
9101,московская ХЭШТЕГ перевела акции группы ХЭШТЕГ первый уровень листинга ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9102,на ХЭШТЕГ распределили квартиры среди молодых работников подробнее ССЫЛКА,0
9103,группа ХЭШТЕГ ХЭШТЕГ продлили контракт на поставку природного газа до 2 25 года подробнее на сайте нлмк ССЫЛКА,0
9104,группа ХЭШТЕГ повышает энергоэффективность производства водорода ССЫЛКА ССЫЛКА,0
9105,ХЭШТЕГ организует для ветеранов предприятия экскурсии на производство ближайшие дни будет еще шесть ССЫЛКА,-1
9106,на ХЭШТЕГ прошел корпоративный чемпионат по футболу ССЫЛКА ССЫЛКА,1
9107,ХЭШТЕГ подтвердил соответствие систем менеджмента требованиям международных стандартов подробнее ССЫЛКА,0
9108,около 7 работников ХЭШТЕГ получили государственные отраслевые региональные городские корпоративные награды ССЫЛКА,0
9109,на ХЭШТЕГ подведены итоги корпоративного конкурса молодой лидер нлмк 2 16 подробнее ССЫЛКА ССЫЛКА,0
9110,аудит производственной системы ХЭШТЕГ показал сильные стороны системы точки для дальнейшего роста ССЫЛКА,1
9111,на странице instagram ССЫЛКА мы каждый день делимся фотографиями нашей команды нашей продукции ССЫЛКА,0
9112,ХЭШТЕГ завершил гарантийные испытания ввел эксплуатацию модульную аспирационную установку подробнее ССЫЛКА,0
9113,группа ХЭШТЕГ начала испытания нового дробильного оборудования на стойленском гоке ССЫЛКА ССЫЛКА,0
9114,оао нижнесергинский метизно металлургический завод сменило название на ао нлмк урал ССЫЛКА ССЫЛКА,1
9115,ХЭШТЕГ выпустил двухмиллионную тонну проката подробнее ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9116,нлмк калуга произвел трехмиллионную тонну стали ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9117,доменщики ХЭШТЕГ заняли второе место конкурсе профессионального мастерства магнитогорске ССЫЛКА ССЫЛКА,-1
9118,сюжете нлмк тв том как прошла фасилитационная сессия логистов ХЭШТЕГ ССЫЛКА,0
9119,мы получили дипломом экологическая культура промышленности энергетике подробнее ССЫЛКА ХЭШТЕГ ССЫЛКА,-1
9120,нлмк подтвердил статус квалифицированного поставщика трансформаторной стали для концерна авв ССЫЛКА ССЫЛКА,0
9121,виз сталь входит группу ХЭШТЕГ стал лауреатом национального конкурса 1 лучших организаций россии подробнее ССЫЛКА,0
9122,на ХЭШТЕГ прошла конференция руководителей специалистов природоохранных служб подробнее ССЫЛКА ССЫЛКА,0
9123,группа ХЭШТЕГ ХЭШТЕГ провели координационный совет по развитию стратегического партнерства подробнее ССЫЛКА,1
9124,на нашей странице instagram ССЫЛКА мы делимся красивыми фотографиями металлургии welcome ХЭШТЕГ ССЫЛКА,1
9125,долгожданная премьера новый фильм группы нлмк сплав ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,0
9126,ХЭШТЕГ лучший номинации лидер стальной индустрии конкурса platts global metals awards ССЫЛКА ССЫЛКА,1
9127,сотрудники ХЭШТЕГ стали победителями акции трудовая слава молодежи подробнее ССЫЛКА,0
9128,портрет работника ХЭШТЕГ разместят на доске почета города липецка ССЫЛКА ССЫЛКА,-1
9129,работники ХЭШТЕГ примут участие во всероссийском конкурсе профмастерства ССЫЛКА,1
9130,смотрите сюжет ХЭШТЕГ внедрение технологии пресс валкового дробления руды ССЫЛКА ССЫЛКА,0
9131,руководители ХЭШТЕГ удостоены высшей региональной награды знака отличия за заслуги перед липецкой областью ССЫЛКА,0
9132,экологический менеджмент ХЭШТЕГ соответствует мировым стандартам подробнее ССЫЛКА ССЫЛКА,0
9133,ХЭШТЕГ подписал контракт на поставку оборудования для реконструкции доменной печи подробнее ССЫЛКА ССЫЛКА,1
9134,ХЭШТЕГ увеличит выпуск холоднокатаного проката премиального класса подробнее по ссылке ССЫЛКА ССЫЛКА,0
9135,на стойленском гоке завершили монтаж центральной колонны сгустителя подробнее на сайте ССЫЛКА ССЫЛКА,0
9136,ключевые показатели группы ХЭШТЕГ 1 квартале 2 16 года ССЫЛКА,-1
9137,работники ХЭШТЕГ поддержали всероссийский экологический ХЭШТЕГ зеленая весна ССЫЛКА ХЭШТЕГ,-1
9138,управляющий директор председатель профсоюзного комитета ХЭШТЕГ включены книгу трудовая слава липецкой области ССЫЛКА,0
9139,экологические достижения ХЭШТЕГ отметили на всероссийском конкурсе подробнее на нашем сайте ССЫЛКА ССЫЛКА,0
9140,производственная система ХЭШТЕГ прошла аудит ХЭШТЕГ подробнее на сайте ССЫЛКА,-1
9141,ХЭШТЕГ сэкономил свыше 1 3 млрд рублей повысив эффективность энергетического комплекса ССЫЛКА ССЫЛКА,-1
9142,ПОЛЬЗОВАТЕЛЬ ХЭШТЕГ модернизирует телефонную сеть новолипецкого металлургического комбината ПОЛЬЗОВАТЕЛЬ ССЫЛКА https,0
9143,ХЭШТЕГ отмечает 5 летие конвертерного цеха 1 ССЫЛКА фильм об истории цеха ССЫЛКА ССЫЛКА,1
9144,ХЭШТЕГ ХЭШТЕГ провели заседание координационного совета посвященного развитию партнерства ССЫЛКА ССЫЛКА,0
9145,ХЭШТЕГ dansteel подтвердил соответствие систем менеджмента лучшим мировым практикам ССЫЛКА ССЫЛКА,0
9146,группа ХЭШТЕГ увеличила социальные инвестиции на 13 2 15 году ССЫЛКА ССЫЛКА,0
9147,нлмк подписал контракт paul wu на инжиниринговые работы поставку оборудования для реконструкции доменной печи ССЫЛКА,0
9148,работник ХЭШТЕГ сергей яриков старший мастер фасонолитейного цеха получил памятный знак липецк город мастеров ССЫЛКА,0
9149,ХЭШТЕГ снизил воздействие на окружающую среду на фоне рекордных объемов производства ССЫЛКА ССЫЛКА,1
9150,nlmk ХЭШТЕГ подтвердил соответствие систем менеджмента лучшим мировым практикам подробнее ССЫЛКА ССЫЛКА,1
9151,экономист сергей тахиев проблемах российских металлургов читайте далее ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,-1
9152,бригадир цеха переработки металлургических шлаков ХЭШТЕГ ольга ручкина стала липчанкой года ССЫЛКА ССЫЛКА,0
9153,базовом учебном заведении ХЭШТЕГ состоялось посвящение рабочие подробнее на нашем сайте ССЫЛКА,1
9154,группа ХЭШТЕГ увеличила мощности по выпуску оцинкованного проката подробнее ССЫЛКА ССЫЛКА,0
9155,январе качество воздуха на границе санзоны ХЭШТЕГ соответствовало нормативам ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9156,инженеры ХЭШТЕГ стали победителями хvi го всероссийского конкурса инженер года подробнее на сайте ССЫЛКА,1
9157,ХЭШТЕГ набирает рабочий персонал для фабрики окомкования запуск которой запланирован на 2 16 год подробнее на сайте ССЫЛКА,0
9158,указом президента работнику ХЭШТЕГ анатолию велюханову присвоено звание заслуженный металлург российской федерации ССЫЛКА,0
9159,работник ХЭШТЕГ стал победителем всероссийского конкурса инженер года 2 15 ССЫЛКА ССЫЛКА,1
9160,объем производства стали на ХЭШТЕГ 2 15 году достиг максимального уровня 12 85 млн тонн 2 4 уровню 2 14 года ССЫЛКА,-1
9161,ведущий производитель трансформаторного проката виз сталь входит группу ХЭШТЕГ увеличила объем выпуска продукции до 177 8 тыс тонн,0
9162,экономический эффект от внедрения инструментов производственной системы ХЭШТЕГ на ХЭШТЕГ превысил 9 млн рублей ССЫЛКА,0
9163,2 15 году ХЭШТЕГ входит группу нлмк направила качестве благотворительной помощи более 3 8 млн рублей,-1
9164,сегодня стартовала ХЭШТЕГ ХЭШТЕГ крупнейшее круглогодичное спортивно массовое мероприятие липецкой области ССЫЛКА,1
9165,директором по персоналу общим вопросам ХЭШТЕГ назначена ирина ефимчук ССЫЛКА ССЫЛКА,-1
9166,на странице ХЭШТЕГ на facebook фотографии производственных процессов портреты металлургов факты из истории отрасли ССЫЛКА,1
9167,ХЭШТЕГ повышает эффективность очистки отходящих газов огнеупорном производстве ССЫЛКА ССЫЛКА,1
9168,на ХЭШТЕГ запущен sms центр обратной связи руководством номер для отправки sms 7 919 166 39 74 подробнее ССЫЛКА,0
9169,на ХЭШТЕГ стартует ежегодный конкурс инженер года ССЫЛКА ХЭШТЕГ ХЭШТЕГ,1
9170,указом президента российской федерации работники ХЭШТЕГ удостоены государственных наград читайте подробнее на сайте ССЫЛКА,1
9171,каждый день на странице ХЭШТЕГ ХЭШТЕГ новые фотографии факты присоединяйтесь ССЫЛКА ССЫЛКА,-1
9172,профсоюзную организацию ХЭШТЕГ возглавил василий литовкин подробная информация на сайте ССЫЛКА ССЫЛКА,1
9173,ПОЛЬЗОВАТЕЛЬ металлургическая симфония ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ ССЫЛКА,1
9174,ХЭШТЕГ усиливает функциональные направления риск менеджмента охраны труда экологии ССЫЛКА ХЭШТЕГ ХЭШТЕГ,1
9175,на новолипецком комбинате завершены мероприятия по борьбе шумом подробности на нашем сайте ССЫЛКА ХЭШТЕГ ХЭШТЕГ,-1
9176,финансовый календарь ХЭШТЕГ на 2 16 год ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ ССЫЛКА,1
9177,ХЭШТЕГ улучшило прогноз по рейтингу группы ХЭШТЕГ негативного до стабильного ССЫЛКА,-1
9178,на нлмк выпустили 2 миллионную тонну кокса момента запуска коксохимического производства ССЫЛКА ССЫЛКА,1
9179,совет директоров ХЭШТЕГ рекомендует выплатить 11 7 млрд рублей дивидендов за 3 квартал 2 15 года подробнее на сайте ССЫЛКА,1
9180,группа ХЭШТЕГ стала номинантом конкурса годовых отчетов за 2 14 год подробнее на сайте компании ССЫЛКА,0
9181,финансовые операционные результаты группы ХЭШТЕГ за 3 квартал 9 месяцев 2 15 года по ХЭШТЕГ ССЫЛКА,-1
9182,работники ХЭШТЕГ второй раз стали призерами чемпионата рабочих профессий worldskills hi tech ССЫЛКА ССЫЛКА,-1
9183,на территории ХЭШТЕГ высажено более 4 тысяч деревьев кустарников подробнее на сайте ССЫЛКА ССЫЛКА,0
9184,it служба ХЭШТЕГ отмечает полувековой юбилей ССЫЛКА ССЫЛКА,0
9185,высокий профессионализм работника ХЭШТЕГ отмечен государственной наградой ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9186,ХЭШТЕГ получил бессрочную лицензию росгидромета на право экологического мониторинга ССЫЛКА ССЫЛКА,0
9187,на ХЭШТЕГ прошел круглый стол на тему обеспечение экономики квалифицированными кадрами ССЫЛКА,-1
9188,работник ХЭШТЕГ завоевал гран при отраслевого конкурса профессионального мастерства ССЫЛКА,-1
9189,ХЭШТЕГ направит специалистов на национальный чемпионат worldskills hi tech екатеринбурге ССЫЛКА ССЫЛКА,1
9190,ХЭШТЕГ приступил проекту строительства установки по производству криптоно ксеноновой смеси ССЫЛКА ССЫЛКА,1
9191,группа ХЭШТЕГ повышает эффективность технологической цепочки nlmk ХЭШТЕГ подробнее на сайте ССЫЛКА ССЫЛКА,-1
9192,ХЭШТЕГ организует первый регионе чемпионат среди сварщиков по методике worldskills russia ССЫЛКА ССЫЛКА,-1
9193,детский лагерь ХЭШТЕГ обладатель гран при всероссийского конкурса ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9194,ХЭШТЕГ установливает фундаменты под оборудование химического цеха коксохимического производстваССЫЛКА ССЫЛКА,0
9195,ХЭШТЕГ приступил уникальному пилотному проекту подготовки будущих сотрудников подробнее ССЫЛКА ССЫЛКА,0
9196,предприятия группы ХЭШТЕГ признаны лидерами своих регионах по производительности труда подробности на сайте ССЫЛКА,1
9197,ХЭШТЕГ расширил парк спецтехники службы экологического мониторинга лабораторией на базе микроавтобуса ford transit ССЫЛКА,0
9198,ХЭШТЕГ подвел предварительные итоги проекта по модернизации освещения реализованного вместе компанией ХЭШТЕГ ССЫЛКА,0
9199,ХЭШТЕГ развивает программы социальной активности ветеранов предприятия подробности на сайте ССЫЛКА ХЭШТЕГ,1
9200,лучшие металлообработчики ХЭШТЕГ примут участие региональном конкурсе профмастерства подробности на нашем сайте ССЫЛКА,1
9201,ХЭШТЕГ снижает выбросы пыли доменном производстве ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9202,ХЭШТЕГ приступил реконструкции подстанции которая снабжает электричеством четыре цеха ССЫЛКА ССЫЛКА,-1
9203,работники ХЭШТЕГ победили на региональном конкурсе профмастерства автомобилистов прдробности на нашем сайте ССЫЛКА,0
9204,санаторно оздоровительном комплексе прометей подведены итоги сезона 2 15 ССЫЛКА ХЭШТЕГ ССЫЛКА,-1
9205,мы провели небольшое исследование выяснили кого больше интересуют новости нлмк ХЭШТЕГ ССЫЛКА,0
9206,ХЭШТЕГ приступил строительству второго комплекса вдувания пылеугольного топлива подробнее ССЫЛКА ССЫЛКА,1
9207,ХЭШТЕГ опубликовал финансовые операционные результаты за 2 квартал 1 полугодие 2 15 года подробности на сайте ССЫЛКА,0
9208,за первое полугодие 2 15 года ХЭШТЕГ направило 1 2 миллиарда рублей на финансирование социальных программ ССЫЛКА,0
9209,ХЭШТЕГ уменьшил удельные выбросы на 4 5 начала 2 15 года подробнее на сайте ССЫЛКА ХЭШТЕГ ССЫЛКА,-1
9210,ХЭШТЕГ сообщает дате публикации консолидированных финансовых результатов за 2 квартал первое полугодие 2 15 года ССЫЛКА,1
9211,нлмк снизит выбросы доменной печи 4 22 раза повысив уровень газоочистки до 99 ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9212,ХЭШТЕГ увеличил финансирование социальных программ 2 15 году подробности ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9213,ХЭШТЕГ посетила делегация посольства люксембург россии подробности на сайте ССЫЛКА,-1
9214,дню металлурга молодые семьи работников ХЭШТЕГ получили ключи от новых квартир ССЫЛКА ССЫЛКА,-1
9215,группа нлмк опубликовала перационные результаты за 2 квартал 1 полугодие 2 15 года ССЫЛКА ХЭШТЕГ ХЭШТЕГ,0
9216,работники ХЭШТЕГ отмечены наградами за высокие производственные результаты подробности на нашем сайте ССЫЛКА,0
9217,ХЭШТЕГ содействует молодым специалистам развитии профессиональной карьеры ССЫЛКА ХЭШТЕГ ХЭШТЕГ,1
9218,группа ХЭШТЕГ реконструирует коксохимическое производство липецкой производственной площадки подробности на сайте ССЫЛКА,-1
9219,дню металлурга ХЭШТЕГ организовал соревнования юных спортсменов липецка ССЫЛКА ХЭШТЕГ ССЫЛКА,-1
9220,экскаваторщики нлмк продемонстрировали высокие профессиональные навыки управления техникой ССЫЛКА ССЫЛКА,-1
9221,на нлмк выбрали молодого лидера 2 15 ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9222,завершились первые игры корпоративной спартакиады группы ХЭШТЕГ подробнее на сайте ССЫЛКА,0
9223,европейский дивизион группы ХЭШТЕГ показал реконструкцию битвы при ватерлоо ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9224,производители машиностроительной отрасли одни из ключевых потребителей продукции ХЭШТЕГ ССЫЛКА ССЫЛКА,0
9225,2 2 году на ХЭШТЕГ планируется полностью переработать все ранее накопленные отходы ХЭШТЕГ ХЭШТЕГ ССЫЛКА,0
9226,лучшие водители ХЭШТЕГ примут участие региональном конкурсе профессионального мастерства ССЫЛКА ССЫЛКА,0
9227,ХЭШТЕГ продолжает проекты по снижению выбросов пыли огнеупорном цехе ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9228,прошли первые игры корпоративной спартакиады предприятий группы ХЭШТЕГ ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9229,группа ХЭШТЕГ открыла единый кол центр для потребителей россии за рубежом подробности на сайте ССЫЛКА,0
9230,283 тонн инновационной продукции для строительной отрасли продано группой ХЭШТЕГ 2 14 году ХЭШТЕГ ССЫЛКА,0
9231,ХЭШТЕГ продолжает программу жилье молодым металлургам подробнее на сайте ССЫЛКА ССЫЛКА,0
9232,группа нлмк производит 18 российского горячекатаного проката ХЭШТЕГ ХЭШТЕГ ССЫЛКА,0
9233,группа ХЭШТЕГ начинает проект строительства фабрики по переработке железосодержащих отходов брикеты ССЫЛКА ХЭШТЕГ,0
9234,группа нлмк ввела строй объект зеленой энергетики ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9235,липецке открывается новый профильный класс ХЭШТЕГ ССЫЛКА,-1
9236,нлмк калуга достиг рекордного показателя по продолжительности серии плавки подробности ССЫЛКА ХЭШТЕГ ССЫЛКА,1
9237,на нлмк подведены итоги патриотического конкурса среди липецких школьников ССЫЛКА ХЭШТЕГ ССЫЛКА,-1
9238,ХЭШТЕГ начал поставки металлопроката ХЭШТЕГ на предприятия горно металлургического комплекса ССЫЛКА ССЫЛКА,-1
9239,инфографика том как работает установка биохимической очистки сточных вод коксохимического производства ХЭШТЕГ ССЫЛКА,-1
9240,на нлмк введен строй новый природоохранный комплекс ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ ССЫЛКА,0
9241,подробная информация группе нлмк результатах деятельности за 2 14 год ССЫЛКА ССЫЛКА,0
9242,арматура нлмк калуга сертифицирована для поставок страны европы подробности ССЫЛКА ХЭШТЕГ ССЫЛКА,-1
9243,на ХЭШТЕГ началась сдача нормативов ХЭШТЕГ подробнее на сайте нлмк ССЫЛКА,1
9244,группа ХЭШТЕГ подписала контракт paul wu на строительство новой газоочистки шестой домны ССЫЛКА ССЫЛКА,0
9245,более 3 выпускников лгту 2 15 года выбрали работу на новолипецком комбинате ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,0
9246,группа ХЭШТЕГ расширила проект победа48 на уральские предприятия ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,0
9247,экологический мониторинг подтвердил эффективность новой технологии охлаждения доменного шлака нлмк ССЫЛКА ХЭШТЕГ ХЭШТЕГ,-1
9248,том как липецке прошли торжества посвященные дню победы ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9249,ходе вахты памяти липецкой области были обнаружены останки 112 красноармейцев имя одного удалось восстановить ССЫЛКА,0
9250,управляющий директор председатель профсоюзного комитета ХЭШТЕГ включены книгу трудовая слава липецкой области ССЫЛКА,0
9251,ХЭШТЕГ готовится праздновать 7 летие великой победы подробности на сайте ССЫЛКА ХЭШТЕГ,0
9252,ХЭШТЕГ участвует во всероссийской патриотической акции георгиевская ленточка ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9253,на ХЭШТЕГ подведены итоги историко патриотического конкурса 7 летию великой победы ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,-1
9254,совет директоров ХЭШТЕГ рекомендовал акционерам утвердить ХЭШТЕГ за 2 14 год за 1 квартал 2 15 года ССЫЛКА,-1
9255,нлмк повышает эффективность подготовки персонала производстве высокотехнологичной продукции ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,1
9256,нлмк повышает эффективность подготовки персонала производстве высокотехнологичной продукции ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,1
9257,на новолипецком комбинате чествуют ветеранов великой отечественной войны ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,-1
9258,ХЭШТЕГ провел акцию 7 летию со дня великой победы ХЭШТЕГ ССЫЛКА,-1
9259,липецк самый чистый металлургический город по показателю киза комплексный индекс загрязненности атмосферы ХЭШТЕГ ССЫЛКА,0
9260,12 2 млн квт сэкономит группа нлмк благодаря полномасштабной модернизации системы освещения ХЭШТЕГ ХЭШТЕГ ССЫЛКА,1
9261,группа нлмк сэкономила свыше 1 2 млрд рублей благодаря повышению эффективности энергетического комплекса ССЫЛКА ХЭШТЕГ,1
9262,группа нлмк представит продукцию на miningworld russia 2 15 ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,1
9263,ХЭШТЕГ запустил новый комплекс переработки доменного шлака сюжет гтрк ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,0
9264,ХЭШТЕГ на дне стратегии capital markets day лондоне представил промежуточные итоги реализации стратегии 2 17 ССЫЛКА,0
9265,нлмк наградил липецких школьников победителей олимпиад ССЫЛКА ХЭШТЕГ ХЭШТЕГ,-1
9266,группа нлмк ПОЛЬЗОВАТЕЛЬ лондоне представила инвестиционному сообществу промежуточные итоги реализации стратегии 2 17 ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,1
9267,группа нлмк реализует стратегию опережением ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,1
9268,2 14 году чистый доход ПОЛЬЗОВАТЕЛЬ от реализации стратегических целей составил 4 млн это 4 от целевого уровня до 2 18 года ХЭШТЕГ ХЭШТЕГ,1
9269,долгосрочный эффект от реализации программ повышения операционной эффективности нлмк ПОЛЬЗОВАТЕЛЬ достиг 288 млн ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,1
9270,нлмк ПОЛЬЗОВАТЕЛЬ вступил новую менее капиталоемкую фазу развития капитальные затраты 2 14 году снизились на 26 до 56 млн долларов,1
9271,нлмк ПОЛЬЗОВАТЕЛЬ снизил целевой уровень среднесрочных годовых инвестиций 9 млн долларов до 55 млн включая инвестиции поддержание ХЭШТЕГ,1
9272,нлмк ПОЛЬЗОВАТЕЛЬ демонстрирует существенный рост рентабельности повышая операционную эффективность ХЭШТЕГ ХЭШТЕГ,1
9273,рентабельность ПОЛЬЗОВАТЕЛЬ ebitda 2 14 году выросла до 23 по сравнению 14 2 13 году ХЭШТЕГ ХЭШТЕГ,1
9274,свободный денежный поток нлмк ПОЛЬЗОВАТЕЛЬ 2 14 году достиг 1 155 млн долларов ХЭШТЕГ ХЭШТЕГ,1
9275,менеджмент нлмк предложил совету директоров компании принять новую дивидендную политику ХЭШТЕГ ХЭШТЕГ,1
9276,победа48 официальный проект федерального портала посвященного празднованию 7 летия победы ССЫЛКА ССЫЛКА,1
9277,нлмк вошел пятерку лучших компаний по уровню социальной ответственности ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,1
9278,рамках спартакиады нлмк состоится сдача нормативов гто ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,-1
9279,нлмк продолжает проекты по сокращению выбросов пыли ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,0
9280,новолипецкий комбинат стал официальным партнером всероссийской патриотической акции георгиевская ленточка ССЫЛКА ХЭШТЕГ,1
9281,нлмк вошел число официальных партнеров всероссийской акции георгиевская ленточка ССЫЛКА ХЭШТЕГ ССЫЛКА,0
9282,нлмк поддерживает детское творчество ССЫЛКА ХЭШТЕГ ХЭШТЕГ,1
9283,вторчермет признан лучшим среди крупных компаний холдингов работающих сфере заготовки переработки металлов ССЫЛКА,-1
9284,группа нлмк увеличивает долю вторичных источников энергоснабжении липецкой площадки ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,0
9285,наш проект ССЫЛКА выдвинут на премию рейтинг рунета 2 14 поддержите нас отдать голос можно здесь ССЫЛКА,1
9286,нлмк внедряет новые технологии производство холоднокатаного проката ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,-1
9287,на нлмк награждены лучшие наставники ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,-1
9288,на нлмк поздравили работниц международным женским днем ССЫЛКА ХЭШТЕГ ХЭШТЕГ,-1
9289,интересно про работу горнового на нашей странице ССЫЛКА ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,1
9290,на сайте ССЫЛКА опубликованы новые истории войне рассказанные нашими читателями ССЫЛКА ХЭШТЕГ,0
9291,короткометражный фильм нлмк получил гран при московского международного фестиваля корпоративного видео ССЫЛКА ХЭШТЕГ ХЭШТЕГ,0
9292,рабочий электроремонтного цеха 1985 год еще много интересного здесь ССЫЛКА ССЫЛКА ССЫЛКА,-1
