id,text,mark 
7949,АО «Транснефть – Дружба» завершило плановые ремонты на магистральных трубопроводах | https://t.co/m4rgsOb8SG,0
7950,Западно-Сибирский филиал АО «Связьтранснефть» ввел в эксплуатацию новую волоконно-оптическую линию передачи,0
7951,Нерюнгринское нефтепроводное управление ООО «Транснефть – Восток» провело учения на подводном переходе р. Лена | https://t.co/7pnkySfG2X,0
7952,АО «Транснефть – Урал» провело плановые работы на пяти магистральных нефтепроводах | https://t.co/KJoXLoAKOl,1
7953,АО «Транснефть – Урал» ввело в эксплуатацию четыре новые котельные | https://t.co/pVsXuToEWQ,0
7954,RT @MinenergoGov: Всего Министр @novakav1 вручил Госнаграды 20 работникам ПАО «Транснефть» @TransneftRu и его дочерних организаций. https:/…,0
7955,АО «Транснефть – Приволга» завершило плановые ремонтные работы на шести магистральных  нефтепроводах | https://t.co/fdkhRZpXaK,0
7956,В АО «Транснефть – Западная Сибирь» на ЛПДС «Омск» введена новая система измерения количества и показателей качества нефти и  нефтепродуктов,0
7957,В Амурской области начались индивидуальные испытания на новой нефтеперекачивающей станции №29 ВСТО-2 | https://t.co/TmwQ9TkyCV,0
7958,АО «Транснефть – Сибирь» вводит в эксплуатацию современные электродвигатели с улучшенными показателями | https://t.co/MJse60tvVk,-1
7959,ООО «Транснефть - Балтика» провело плановые работы на нефтепроводе БТС-2 и нефтебазе «Усть-Луга» | https://t.co/B9m2yO736a,0
7960,В АО «Транснефть – Западная Сибирь» завершена реконструкция участка МН Красноярск – Иркутск | https://t.co/mhEjxFgtGK,0
7961,ООО «Транснефть – Порт Козьмино» выполняет устройство электрохимзащиты на площадке береговых и причальных сооружений.,1
7962,ООО «ЦУП ВСТО» модернизировало объекты внешнего электроснабжения НПС №10 нефтепровода ВСТО | https://t.co/MA0RaorZwM,0
7963,Определены победители международного конкурса профессионального мастерства «Лучший по профессии» | https://t.co/RGZTwjv9Qb,0
7964,АО «Транснефть - Диаскан» за 7 месяцев 2017 года выполнило диагностику более 300 резервуаров для хранения нефти и нефтепродуктов,0
7965,АО «Транснефть – Дружба» завершило плановые ремонты на трех магистральных нефтепродуктопроводах | https://t.co/Kkfu9OSRSO,1
7966,ООО «Транснефть – Дальний Восток» провело учение на морских катерах в акватории р. Амур | https://t.co/1xASvoUf74,1
7967,Прибайкальский филиал АО «Связьтранснефть» ввел в эксплуатацию новый узел связи на нефтепроводе Куюмба – Тайшет | https://t.co/ozjl6tW29v,0
7968,АО «Связьтранснефть» ведет строительство волоконно-оптической линии передачи на территории Ленинградской области | https://t.co/ZCeeP5K8rQ https://t.co/LaeH3ABsmQ,0
7969,АО «Транснефть – Сибирь» проводит техперевооружение автоматизированной системы управления технологическим процессом НПС им. Чепурского-1,0
7970,АО «Транснефть – Дружба» провело плановые работы на магистральном нефтепроводе Куйбышев – Унеча-2 | https://t.co/plb690TyJs,0
7971,Лаборатории экоаналитического контроля АО «Транснефть - Приволга» подтвердили компетентность и расширили область аккредитации,1
7972,АО «Транснефть – Приволга» завершило плановые ремонтные работы на магистральных нефтепроводах | https://t.co/Vqs4Xp2vme,1
7973,Состоялась рабочая встреча руководства ПАО «Транснефть» и губернатора Ямало-Ненецкого автономного округа | https://t.co/TDeYhTkYnH,0
7974,О решениях годового общего собрания акционеров публичного акционерного общества «Транснефть» | https://t.co/pQ7Ur0X2Q8,0
7975,RAEX (Эксперт РА) присвоило ПАО «Транснефть» высший рейтинг по национальной шкале | https://t.co/a56bFnCOnb,0
7976,АО «Черномортранснефть» выполнило внутритрубную диагностику подводного перехода нефтепр. Тихорецк – Новороссийск-3 | https://t.co/fCeuQKyUQ5,-1
7977,АО «Транснефть – Урал» успешно прошло проверку в области энергосбережения | https://t.co/OYftBoNL3G,0
7978,АО «Транснефть ­– Приволга» завершило плановые ремонты на нефтепроводах и НПС | https://t.co/lP4JjDwUwg,0
7979,Саратовское РНУ проводит работы по реконструкции подводного перехода нефтепровода Куйбышев – Тихорецк через р. Большой Иргиз,0
7980,Представители ПАО «Транснефть» заняли призовые места на международном конкурсе сварщиков | https://t.co/oIXRQEUQRb,0
7981,"Вышел июньский номер журнала Трубопроводный транспорт нефти"". Полная версия в формате PDF - https://t.co/qNPdm1UpIM https://t.co/Su6Gz4SDfA",-1
7982,ООО «Транснефтьэнерго» внедрило автоматизированную систему расчета КПД насосных агрегатов | https://t.co/mXBnB0u69a https://t.co/S77kSDblAy,0
7983,АО «Транснефть – Дружба» реконструирует подводный переход через реку Цна | https://t.co/DJGyuUi4ck,0
7984,АО «Транснефть – Прикамье» завершило масштабные работы на нефтепроводах Сургут – Полоцк и Холмогоры – Клин | https://t.co/int0ycfXd0,0
7985,АО «Транснефть – Диаскан» ввело в эксплуатацию дефектоскоп нового поколения | https://t.co/yr5ywzrRnR,0
7986,АО «Черномортранснефть» проводит плановую диагностику резервуаров ПК «Шесхарис» | https://t.co/NNWQqurp5z,1
7987,АО «Транснефть – Сибирь» ведет ежедневный мониторинг пожароопасной обстановки вблизи своих производственных объектов,-1
7988,АО «Транснефть – Диаскан» получило четыре патента на изобретения | https://t.co/gPlnbgjg6L,0
7989,ЦУП ВСТО продолжает строительство НПС в Амурской области | https://t.co/Gb7Ff8e3n1,-1
7990,АО «Транснефть – Дружба» провело ремонтные работы на магистральном нефтепроводе Куйбышев - Унеча - Мозырь–1 | https://t.co/nVR73n2PBo,0
7991,АО «Транснефть – Урал» принимает участие в XXV Международной выставке «Газ. Нефть. Технологии – 2017» | https://t.co/6pMEYzg2Sm,1
7992,ООО «Транснефть – Порт Козьмино» провело комплексное учебно-тренировочное занятие | https://t.co/691D1P8llp,1
7993,АО «Транснефть – Дружба» продолжает работы по увеличению пропускной способности МНПП Уфа – Западное направление | https://t.co/JssANahFeL,1
7994,"АО «Черномортранснефть» завершило плановые работы по реконструкции участка нефтепровода Куйбышев – 
Тихорецк | https://t.co/mSZd2p0ker",1
7995,АО «Транснефть – Прикамье» продолжает строительство объектов в рамках проекта «Север-25» | https://t.co/Zmwm8Ss28z,1
7996,АО «Транснефть – Западная Сибирь» выполнило внутритрубную диагностику участка магистрального нефтепровода Омск – Иркутск,-1
7997,АО «Транснефть – Сибирь» проверило готовность флота к навигации | https://t.co/s91l5akA9V,0
7998,ООО «Транснефть — ТСД» продолжает работы по строительству ГПС «Тингута» в Волгоградской области | https://t.co/F7gH6J9IeA,0
7999,АО «Транснефть – Диаскан» представило макеты комбинированных  дефектоскопов собственного производства на HANNOVER MESSE – 2017,0
8000,ПАО «Транснефть» и Новгородская область подписали соглашение о сотрудничестве | https://t.co/5AvxAY9bgF,-1
8001,Специалисты ПАО «Транснефть» стали победителями международного конкурса разработок в области ТЭК | https://t.co/U6RlhaqKMu,0
8002,Специалисты ПАО «Транснефть» стали победителями международного конкурса разработок в области ТЭК | https://t.co/U6RlhaqKMu,0
8003,АО «Черномортранснефть» провело плановые ремонтные работы на магистральном нефтепроводе Тихорецк – Туапсе-2 | https://t.co/tUubUe65S7,0
8004,АО «Транснефть - Дружба» увеличило пропускную способность БТС-2 до 36 млн тонн | https://t.co/31sgRJ8LP7,0
8005,ООО «ЦУП ВСТО» продолжает строительство двух резервуаров для хранения нефти на ГНПС №1 «Тайшет» в Иркутской области|https://t.co/frig3yatCd https://t.co/nnI6wrP3LH,-1
8006,АО «Транснефть – Сибирь» ведет строительство новой химико-аналитической лаборатории | https://t.co/Rk1DnmY0vj,1
8007,Тюменское УМН осуществляет реконструкцию производственных объектов | https://t.co/x0jE6siEYL,0
8008,"ООО «НИИ Транснефть» провело испытания различных приемов сварки с  использованием технологий, минимизирующих возможность деформации",1
8009,Нефтепродуктоперекачивающая станция «Тюмень» (АО «Транснефть - Сибирь») https://t.co/HbSa2j7VuH,1
8010,В Челябинском нефтепроводном управлении ведутся работы по техническому перевооружению резервуарного парка ЛПДС «Бердяуш – ПП»,1
8011,АО «Транснефть – Западная Сибирь» начало подготовку объектов к устойчивой работе в весенне-летний пожароопасный период,-1
8012,АО «Черномортранснефть» провело комплексное учебно-тренировочное занятие (КУТЗ) | https://t.co/8JrioJnUg5,0
8013,ООО «ЦУП ВСТО» проводит модернизацию энергетической инфраструктуры ВСТО в рамках расширения пропускной способности нефтепровода,0
8014,ООО «Транснефть – Восток» продолжает работы в рамках проекта расширения мощности ВСТО до 80 млн тонн нефти в год | https://t.co/f7ZWloKJgQ,1
8015,АО «Транснефть – Урал» выполнило плановые работы на магистральных нефтепроводах | https://t.co/yar0hr7SBD,0
8016,ООО «Транснефть – Дальний Восток» проводит подготовку объектов к работе в пожароопасный период | https://t.co/FT29H1U0fv,0
8017,"Вышел мартовский номер журнала ""Трубопроводный транспорт нефти"". Полная версия в формате PDF - https://t.co/Hqakot0hNq https://t.co/mXpNB9QRGE",-1
8018,ООО «ЦУП ВСТО» завершило укладку дюкеров подводных переходов на нефтепроводе-отводе «ТС ВСТО – Комсомольский НПЗ» | https://t.co/whymJ9fCKL,0
8019,АО «Транснефть – Прикамье» завершило плановый ремонт на линейной части магистральных нефтепроводов | https://t.co/9o74Mc7pO3,-1
8020,На НПС «Еткуль» АО «Транснефть – Урал» прошли пожарно-тактические учения | https://t.co/2XTDn6qigG,0
8021,В Уральском филиале АО «Связьтранснефть» завершено техническое перевооружение сети передачи данных АО «Транснефть - Урал»,1
8022,Экономический эффект от реализации программы энергосбережения ООО «Транснефть – Балтика» в 2016 году составил 36 млн рублей,1
8023,В Казани состоялось открытие нового административного здания АО «Транснефть – Прикамье» | https://t.co/2kLa1LqQ9g https://t.co/5TR94gmzLW,1
8024,АО «Транснефть – Диаскан» модернизировало один из флагманов линейки внутритрубных дефектоскопов собств. пр-ва | https://t.co/7Woa0BJzhb,0
8025,На ЛПДС «Южный Балык» ведется строительство новой системы очистных сооружений российского производства | https://t.co/PwiCANNGLa,-1
8026,"Вышел февральский номер журнала ""Трубопроводный транспорт нефти"". Полная версия - https://t.co/jDPK2b5NhF https://t.co/wzaPOXf7xs",-1
8027,Проект отвода на НС «Новоселки» кольцевого нефтепродуктопровода получил положительное заключение | https://t.co/FVFQX63yGv,0
8028,АО «Транснефть-Приволга» успешно провело испытания опытных образцов оборудования для откачки нефти из трубопровода | https://t.co/gG0jfx6bbH,-1
8029,АО «Транснефть – Приволга» завершило плановую реконструкцию на трех участках нефтепроводов | https://t.co/FSTFAILE1w,1
8030,Производственный центр АСУ ТП АО «Транснефть – Верхняя Волга»  выпустил первую партию систем автоматики для очистных сооружений,0
8031,ООО «Транснефть - Дальний Восток» приступило к плановому обследованию подводных переходов ВСТО-2 | https://t.co/mgVRMFNo5g,0
8032,Н.П. Токарев провел рабочее совещание в г. Тюмени с руководителями организаций системы ПАО «Транснефть» | https://t.co/u9gcMAXyop https://t.co/SXBU1RMR6L,0
8033,ООО «Транснефть – Восток» в 2017 году заменит более 100 км нефтепровода Красноярск – Иркутск | https://t.co/BSN9aMQ3mJ,0
8034,О результатах выполнения Программы энергосбережения организациями системы ПАО «Транснефть» в 2016 году | https://t.co/MKDogdhuxt,1
8035,На площадке «Грушовая» будет построено шесть новых резервуаров для дизельного топлива | https://t.co/STfsQ7rGOE https://t.co/q1EBxySreq,-1
8036,ООО «ЦУП ВСТО» завершило инженерные изыскания на месте строительства резервной нитки подводного перехода ВСТО-2 через р. Амур,0
8037,АО  «Транснефть – Верхняя Волга» продолжает реализацию проекта увеличения  поставок нефтепродуктов в порт Приморск до 25 млн т в год,-1
8038,АО «Транснефть – Сибирь» проводит реконструкцию участка нефтепровода Сургут – Горький – Полоцк | https://t.co/OTKYtymO9v https://t.co/VQWIWepjXK,0
8039,АО «Транснефть – Сибирь» в 2017 году продолжит строительство производственных и социальных объектов | https://t.co/gxHMcfaG5J,0
8040,Северный филиал АО «Связьтранснефть» ведет строительство системы производственно-технологической связи нефтепровода Уса – Ухта https://t.co/CB36x1rS5f,0
8041,Интервью вице-президента ПАО «Транснефть» Сергея Андронова | https://t.co/BronpzNMRz,-1
8042,АО «Транснефть – Дружба» подвело итоги работы в области энергоэффективности и энергосбережения в 2016 году | https://t.co/q1dt4U7q0v https://t.co/QRbSzLa7AM,1
8043,Арктическая магистраль. Документальный фильм о нефтепроводе Заполярье – Пурпе | https://t.co/zw1ygbFhnU https://t.co/nL2ilOJBmT,-1
8044,Краснодарское РУМН АО «Черномортранснефть» завершило плановые ремонтные работы | https://t.co/TyYK2T6RLU,0
8045,"Вышел январский номер журнала ""Трубопроводный транспорт нефти"". Полная версия в формате PDF - на сайте transneft.ru https://t.co/x01di2EYPj",0
8046,О начале строительства трех НПС в рамках проекта «Нефтепровод-отвод «ТС ВСТО – Комсомольский НПЗ» | https://t.co/uRP7PbmgOX,1
8047,Руководство ПАО «Транснефть» провело совещание в Нижегородской области по производству продукции в рамках программы импортозамещения,1
8048,Отгрузка нефти на экспорт в порту Усть-Луга в 2017 году планируется в объеме 30 млн тонн | https://t.co/XUnzb5BvhP https://t.co/LzwR0RtZlY,1
8049,АО «Транснефть – Сибирь» полностью выполнило план по диагностике магистральных трубопроводов в 2016 году | https://t.co/dEH9Y6AhY7,0
8050,ООО «Транснефть – ТСД» проводит комплексную реконструкцию ЛПДС «Володарская» | https://t.co/4feJyHC4Aq https://t.co/5eFux6CMVx,0
8051,В Приокском филиале АО «Связьтранснефть» проведена реконструкция узла связи «Рязань» | https://t.co/F5i2f8eQI4 https://t.co/ave212mZ0T,1
8052,АО «Транснефть – Сибирь» подвело итоги реализации комплексной программы технического перевооружения в 2016 году | https://t.co/laOe9Z3wSH,1
8053,ООО «Транснефть – ТСД»  приступило к возведению металлоконструкций в  рамках строительства завода электродвигателей в Челябинской области.,-1
8054,Челябинское нефтепроводное управление реконструировало 92 километра линейной части магистрального нефтепродуктопровода Уфа – Петропавловск.,-1
8055,"АО «Транснефть – Верхняя Волга» продолжает работы по перепрофилированию МН Рязань – Москва под перекачку нефтепр. | 
https://t.co/tRAnRGvvHU",-1
8056,Специалисты Среднеобского филиала АО «Связьтранснефть» ввели в эксплуатацию резервную систему связи трубопровода Заполярье – Пурпе,1
8057,В АО «Транснефть – Дружба» завершено строительство автоматической системы пожаротушения наливного пункта «Брянск» | https://t.co/8CqeI5HG84,-1
8058,На ЛПДС «Пермь» завершено строительство резервуара объемом 50000 куб. м | https://t.co/XNYJrX8vrZ,-1
8059,ООО «Транснефть — ТСД» продолжает реализацию строительства ГПС «Тингута» | https://t.co/lHmYjq90IH,0
8060,В районном диспетчерском пункте «Челябинск-2» внедрена система «Гидроуклон» | https://t.co/1yENppDs8J,-1
8061,На НПС «Чекмагуш» завершено техническое перевооружение автоматизированной системы управления технологич. процессом | https://t.co/ifRGyU6SGk,0
8062,ПАО «Транснефть» стало победителем конкурса реализованных проектов в  области энергосбережения и повышения энергоэффективности ENES-2016,0
8063,"RT @ENES_Expo: Энергоаудит  - одно из ключевых условий для экономии электроэнергии.
(c)
Павел Ревель-Муроз, @TransneftRu #ENES2016",0
8064,ООО «Транснефть – Восток» завершило очередной этап работ по увеличению пропускной способности нефтепровода Сковородино – Мохэ,1
8065,"RT @feduniver: «Неделя карьеры» стартовала в ДВФУ сегодня. Серди участников @TransneftRu, @Primorsky_kray и др. Подробности здесь: https://…",0
8066,Тихорецкое РУМН проводит работы по реконструкции МН Тихорецк – Новороссийск-1 | https://t.co/OXxlp3tjhR,1
8067,Шестое заседание Правления Международной ассоциации транспортировщиков нефти состоялось в г. Будапеште | https://t.co/ZBEoVssn8h,1
8068,АО «Транснефть – Прикамье» завершило строительство промежуточной ст. «Тиньговатово-1» в рамках проекта «Север-15» | https://t.co/u1GUQmE7iP,0
8069,Об итогах реализации энергосберегающих мероприятий АО «Транснефть – Западная Сибирь» за 9 месяцев 2016 года | https://t.co/2NxqyxvqgP,-1
8070,ПАО «Транснефть» и Нижегородская область подписали соглашение о сотрудничестве | https://t.co/w3c6gaNQHB https://t.co/RoL6q0lvHJ,0
8071,"«Черномортранснефть» продолжает реализацию программы техперевооружения, реконструкции и кап. ремонта ПК «Шесхарис» | https://t.co/KZNV22GcQV",-1
8072,Отгрузка нефти из порта Козьмино в страны АТР с начала работы порта составила 150 млн тонн | https://t.co/SUb9J3ZwFB https://t.co/boiyDg3rtZ,1
8073,Красноярское РНУ завершило реконструкцию 30 км магистральных нефтепроводов | https://t.co/ob09NAUcnP,0
8074,"ООО ""Транснефть - ТСД"" завершило работы по сварке нефтепродуктопровода от Волгоградского НПЗ до ГПС «Тингута» | https://t.co/ho0kEEejwh",1
8075,В Западно-Сибирском филиале АО «Связьтранснефть» сдана в эксплуатацию новая теплотрасса | https://t.co/3ASAJa7tMQ,0
8076,ООО «Транснефть – Восток» завершило заполнение нефтью магистрального нефтепровода Куюмба – Тайшет | https://t.co/JpLXNMbFYZ,-1
8077,АО «Черномортранснефть» провело комплексное опробование нового нефтепровода Тихорецк – Новороссийск-3 | https://t.co/On8V23ZIs2,-1
8078,АО «Транснефть – Приволга»  ввело модернизированную систему телемеханики на нефтепроводе | https://t.co/dDdwYpQqIn,1
8079,ООО «Транснефть – ТСД» выполнило подключение ряда реконструированных участков линейной части магистральных трубопроводов,1
8080,АО «Транснефть – Сибирь» продолжает работы по реконструкции и обновлению резервуарного парка | https://t.co/KiqCD6tFY7,1
8081,ООО «Транснефть – Восток» продолжает выполнять плановую замену трубы на МН Красноярск – Иркутск | https://t.co/TUSExannzh,0
8082,ООО «ЦУП ВСТО» продолжает строительство НПС №29 в Амурской области | https://t.co/3JridW6PdE,-1
8083,Экономический эффект от реализации энергосберегающих мероприятий АО «Транснефть – Дружба» в сентябре 2016 года составит более 3 млн рублей,-1
8084,АО «Транснефть – Урал» ввело в эксплуатацию новую систему автоматизации на НПС «Травники» | https://t.co/kOC8uBo3BN,0
8085,"Вышел сентябрьский номер журнала ""Трубопроводный транспорт нефти"". Полная версия в формате PDF - на transneft.ru https://t.co/LvyNLFm2KD",0
8086,Началось заполнение нефтью магистрального нефтепровода Куюмба – Тайшет | https://t.co/VeXcSj8AXl https://t.co/6izruWi6RP,0
8087,АО «Транснефть – Верхняя Волга» реализует мероприятия в области энергоэффективности | https://t.co/Cx7ktdeUgb,0
8088,ООО «Транснефть — ТСД» выполнило лазерное сканирование строящихся резервуаров на ЛПДС «Крымская» (Краснодарский край),0
8089,Об участии вице-президента ПАО «Транснефть» Михаила Маргелова во встрече министров энергетики РФ и Алжира | https://t.co/dfluBoNTWb,0
8090,АО «Транснефть – Диаскан» проведет работы по внутритрубной диагностике в Малайзии | https://t.co/3OAgyVhfhW,0
8091,Электропривод из новой линейки продукции АО «ТОМЗЭЛ» поступил в опытную эксплуатацию | https://t.co/VCQruEwfmv,0
8092,АО «Транснефть – Западная Сибирь» успешно завершило учебно-тренировочное занятие на р. Иртыш | https://t.co/flWnT0TaXy,1
8093,АО «Транснефть – Диаскан» суммарно выполнило диагностику более 1 млн км трубопроводов | https://t.co/6dmpWnYoCl https://t.co/18FquXg6wJ,0
8094,Магистральный нефтепровод Заполярье – Пурпе принял первую нефть | https://t.co/SXSpnSGp6q https://t.co/O1ntyNe6Ar,0
8095,"RT @MinenergoGov: Министр @novakav1 поздравил студентов и преподавателей РГУ нефти и газа им. Губкина с началом нового учебного года
https:…",0
8096,На ЛПДС «Калтасы» завершено перевооружение системы АСУТП | https://t.co/yKNXlmvSpa,0
8097,На объекты ООО «Транснефть – Восток» началась поставка силовых  трансформаторов в рамках увеличения мощности ВСТО до 80 млн т  нефти,0
8098,АО «Транснефть – Приволга» успешно провело испытания машины для резки труб собственного производства | https://t.co/PLuCAE12Py,-1
8099,АО «Транснефть – Сибирь» завершило техническое перевооружение системы автоматики НПС «Уват-1» | https://t.co/XT7F3Vaf0S,0
8100,АО «Транснефть – Верхняя Волга» завершило реконструкцию наливных  станций «Солнечногорская» и «Нагорная» | https://t.co/kNJJJl7svM,0
8101,ЦУП ВСТО успешно завершил первый этап гидравлических испытаний резервуара на НПС «Сковородино» | https://t.co/KkZ2XX0QtQ,0
8102,ООО «Транснефтьэнерго» внедряет новую биллинговую систему | https://t.co/KMFAJ1CpVq,0
8103,Экономия ООО «Транснефть – Восток» от реализации программы энергосбережения с начала 2016 года превысила 42 млн рублей,0
8104,На объектах ООО «Транснефть – Восток» успешно завершилась опытная эксплуатация трансформаторов отеч. производства | https://t.co/OjQHIj2dwS,0
8105,АО «Транснефть - Диаскан» за 7 месяцев 2016 г. продиагностировало 297 резервуаров для хранения нефти и нефтепр. https://t.co/PVW6s2rmKN,-1
8106,Об обеспечении пожарной безопасности на объектах магистрального нефтепровода Заполярье – Пурпе | https://t.co/2Kwfv9XEdn,0
8107,ООО «Транснефть - Восток»  начало пуско-наладочные работы на магистральном нефтепроводе Куюмба – Тайшет | https://t.co/qzr2UNgNal,0
8108,АО «Транснефть – Сибирь» завершило реконструкцию участка нефтепровода Холмогоры – Клин | https://t.co/ympSG3SZQY,0
8109,АО «Транснефть – Сибирь» создает базу для обслуживания удаленного участка нефтепровода Холмогоры – Клин | https://t.co/8Y6NKSNOcC,0
8110,Линейная часть нефтепровода Заполярье – Пурпе полностью заполнена нефтью | https://t.co/dQ0fPCqnd4 https://t.co/tbCiWFcijo,0
8111,В АО «Транснефть – Дружба» завершена опытная эксплуатация автоматизированной системы сбора отчетности и мониторинга работ на МНПП.,0
8112,Состоялось заседание Экспертного совета «Транснефти» по вопросам обеспечения безопасности | https://t.co/h5hoHyECN3 https://t.co/mUZnXdKAzH,0
8113,Об итогах визита делегации ПАО «Транснефть» в Алжир | https://t.co/Urj8KMgLJI https://t.co/2Is1u7ZewD,-1
8114,ЦУП ВСТО начал гидравлические испытания резервуара на НПС «Сковородино» | https://t.co/K3de3igXVv,1
8115,АО «Транснефть – Сибирь» ввело в эксплуатацию реконструированный участок нефтепровода Сургут – Горький – Полоцк | https://t.co/UOtflRsWxU,0
8116,АО «Транснефть – Диаскан» за шесть месяцев 2016 года выполнило диагностику более 20 тыс. км нефтепроводов | https://t.co/eOjahV6DVs,1
8117,"Экономический эффект от реализации энергосберегающих мероприятий АО  «Транснефть – Дружба» в июле 2016 года составит 2,7 млн рублей",0
8118,АО «Черномортранснефть» усиливает меры противопожарной безопасности | https://t.co/kNlcx2z1va,0
8119,АО «Связьтранснефть» ввело в эксплуатацию новую линию связи Ярославль – Приморск | https://t.co/zyWTVZN9qY,0
8120,"АО «Транснефть – Дружба» ведет работы по тех. перевооружению, реконструкции и ремонту объектов ЛПДС «Становая» | https://t.co/AjG4MKWGST",0
8121,АО «Транснефть – Сибирь» получило разрешение на ввод в эксплуатацию систем газоснабжения объектов нефтепровода Заполярье – Пурпе,1
8122,В июле в АО «Транснефть-Диаскан» в опытную эксплуатацию введут новую информационную систему «Дуэт» | https://t.co/z89cuCt7fW,0
8123,АО «Транснефть – Прикамье» завершило плановый ремонт на нефтепроводах | https://t.co/ssbyN1zRNF,0
8124,В Сызранском филиале АО «Транснефть – Дружба» ведется капитальный ремонт и реконструкция резервуаров | https://t.co/ZcSldrbmgW,0
8125,АО «Транснефть – Сибирь» завершило техническое перевооружение НПС «Вознесенка» с использованием отеч. оборуд. | https://t.co/u7jtJ3rO1j,1
8126,"В Красноярском районном нефтепроводном управлении завершены работы по реконструкции МН Красноярск – Иркутск | 
https://t.co/B8Tjk17rn0",0
8127,АО «Транснефть – Приволга» завершило реконструкцию участка магистрального нефтепровода Куйбышев – Тихорецк | https://t.co/xLlVvXEGFN,0
8128,"Вышел июньский номер журнала ""Трубопроводный транспорт нефти"". Полная версия в формате PDF - на сайте transneft.ru https://t.co/YtLjd1zAX9",0
8129,"На удаленных нефтеперекачивающих станциях нефтепровода Заполярье – Пурпе будут построены дополннительные ЖК | 
https://t.co/5FmdqaalsH",1
8130,В Самаре прошел финал научно-технической конференции молодых специалистов «Транснефти» | https://t.co/dQAF6NGeFo https://t.co/AysdqkW9VN,1
8131,В Омском РНУ продолжаются работы по внедрению программы безамбарной технологии откачки нефти в ходе ремонтов | https://t.co/mtnXwbL24c,0
8132,В АО «Транснефть – Верхняя Волга» проведена внутритрубная диагностика участков МНПП Новки – Рязань | https://t.co/jxC0XKIh9g,0
8133,АО «Транснефть – Верхняя Волга» приступило к строительству нового резервуара на ЛПДС «Рязань» | https://t.co/SdVubR4Ftd,0
8134,На ЛПДС «Торгили» проводится комплекс работ по повышению надежности объекта | https://t.co/FghmVIouOb,-1
8135,На строящихся нефтеперекачивающих станциях МН Заполярье – Пурпе введены в эксплуатацию системы теплоснабжения | https://t.co/exM1zoBggN,1
8136,ООО «ЦУП ВСТО» завершило строительство уникального объекта  в Красноярском крае | https://t.co/U3NTNZFJ0p https://t.co/96C3owT3jg,-1
8137,АО «Черномортранснефть» ведет работы по реконструкции серверных и кроссовых помещений ТРУМН | https://t.co/BGfmfAJKP6,0
8138,Специалисты АО «Транснефть – Диаскан» успешно провели диагностику участка нефтепровода терминала «Ворота Арктики» | https://t.co/JXYrAa1LGp,1
8139,АО «Транснефть – Сибирь» реконструирует резервуарный парк ЛПДС «Нижневартовская» | https://t.co/h85yqluLzk,1
8140,АО «Связьтранснефть» ввело в эксплуатацию комплекс объектов связи в рамках реконструкции ПК «Шесхарис» | https://t.co/qISxkLQESO,1
8141,АО «Черномортранснефть» приняло участие в устранении последствий стихийного бедствия в Краснодарском крае | https://t.co/tPi19X2yMS,1
8142,В порту Усть-Луга загружен нефтью тысячный танкер с момента ввода в эксплуатацию | https://t.co/R9HqukOoff https://t.co/TgWJqtkxP8,-1
8143,В АО «Транснефть-Дружба» проведены работы по устранению дефектов линейной части во время плановой остановки МНПП Никольское – Воронеж,1
8144,АО «Транснефть – Центральная Сибирь» прошел инспекционный аудит на соответствие международным стандартам | https://t.co/rvzdRECbu4,1
8145,АО «Транснефть – Урал» завершило плановые ремонтные работы на магистральном нефтепродуктопроводе Уфа – Омск | https://t.co/E0tsv6dCSI,1
8146,АО «Транснефть – Диаскан» посетили специалисты компании по внешней диагностике трубопроводов из Аргентины | https://t.co/FfcCiSLrS5,1
8147,При участии ОАО «АК «Транснефть» в Московском Кремле открылась выставка работ российского скульптора Василия Коноваленко,0
8148,Михаил Маргелов принял участие во Второй международной конференции «Россия и Китай: к новому качеству двусторонних отношений» #RUCN2016,1
8149,"RT @Russian_Council: Михаил Маргелов: Трубопроводная система ""Восточная Сибирь-Тихий Океан"" (@TransneftRu) Cоединяем Европу и Азию. Перевоз…",1
8150,В АО «Транснефть – Верхняя Волга» состоялось учебно-тренировочное  занятие по ликвидации аварии на нефтепроводе в Рязанской области,-1
8151,АО «Транснефть – Урал» принимает участие в XXIV международной выставке «Газ. Нефть. Технологии – 2016» | https://t.co/nzkhaRGEnM,1
8152,АО «Транснефть – Урал» принимает участие в XXIV международной выставке «Газ. Нефть. Технологии – 2016» | https://t.co/nzkhaRGEnM,1
8153,Порт Козьмино внедряет автоматизированную систему оперативного учета нефти | https://t.co/TiNikMH8fn,-1
